Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track
Get A Guitar,Get A Guitar,RIIZE,9/4/2023,KRA302300278,"3,485",23.1,0.015855768293812935,0.0096884945739349,0.02415814038372673,,0.006543391529134795,"1,208,052","32,698","61,647,208",0.0018456634603278678,"617,159,135",0.006993006993006992,"1,289",,3.0,"229,974",10.0,3.34826421452584e-05,152,,0.0007766298400621796,,0.0
Heat,Heat (feat. Gunna),Gunna,6/20/2019,USRC11901581,"3,486",23.1,0.040661269749559185,0.05920991343025215,0.018579178124819164,55.0,0.021653275203762923,"2,306,325","47,184","2,178,301",0.00011267098386712844,"58,837,438",0.03496503496503496,"117,118",1,9.0,"76,742",12.0,0.15519824807250485,"70,080",,0.00953458161850079,,1.0
Birds In The Sky,Birds In The Sky - Single,New Era,12/8/2023,GBAHT2301496,"3,480",23.1,0.005059768933454342,0.005000076220674095,0.05091958988884543,,0.009083557963613114,,,,0.0011401388999390325,,0.024475524475524476,"7,422",,14.0,"2,501,861",31.0,0.008701528632515814,,"7,548,568",0.000573649367507952,,0.0
I Was Never There,"My Dear Melancholy,",The Weeknd,3/29/2018,USUG11800570,"3,488",23.1,0.23250495288280523,0.23644500000846896,0.1698154510172512,78.0,0.0173590566577447,"3,003,483","32,188","23,839,570",0.000753552897160216,"4,107,073",0.031468531468531465,283,,20.0,"255,988",,0.012684074243079477,"7,254",,0.015307240886809646,,0.0
How You Feel (Ft. Leven Kali),How You Feel (Ft. Leven Kali),ANOTR,4/19/2024,USZXT2454115,"3,490",23.1,0.002239927703819023,0.007730470146055749,0.13363273199468514,,2.0728852861669273e-05,"6,058",,,0.0011401388999390325,,0.017482517482517484,"3,654",3,19.0,"345,819",36.0,3.2064245110332947e-06,19,"226,016",0.0003650818590390657,,0.0
Hang Tight Honey,Hang Tight Honey,Lainey Wilson,5/13/2024,QMRSZ2400819,"3,482",23.1,0.0005553392422701919,0.0009197294674207433,0.009668784784773688,,1.5971445368525845e-05,"5,555",,,0.0011401388999390325,,0.01282051282051282,"11,504",3,2.0,"251,953",37.0,0.0013959903245399068,278,,0.00014480341372626079,,0.0
Bar,Bar,TINI,11/11/2021,USHR12142718,"3,487",23.1,0.05398951690175435,0.056725119454734234,0.03348149244364676,54.0,0.019250298839951226,"1,831,905",155,"4,004",3.1127333751709317e-07,"55,444,647",0.024475524475524476,"6,476",297,11.0,"86,670",11.0,9.713696688315057e-05,205,,0.001425717841528567,,0.0
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,YOUNGOHM,1/25/2023,FR10S2319442,"3,498",23.1,0.004144494704787619,0.004803596260783108,0.001078883577686778,47.0,0.010560627615869813,"1,396,751","583,900","62,524,027",0.0032131761648297084,,0.005827505827505828,32,,,,,0.008701528632515814,,,0.0002841744814573239,,1.0
Case,Ghost,Diljit Dosanjh,9/29/2023,TCAHK2379738,"3,479",23.1,0.011293464522917384,0.011986971346107917,0.018011910213274536,,0.005981513608448344,"720,820",,"357,879",2.4891898399737578e-05,"30,508,935",0.008158508158508158,369,,,,7.0,4.54324321938355e-05,64,,0.0003164182302579652,,0.0
Apa Fer Milaange,Apa Fer Milaange,Savi Kahlon,12/15/2023,INC622212231,"3,491",23.1,0.006813120497783772,0.0025576270640981997,0.012828399087725522,,0.00520573620433054,"1,156,897",,,0.0011401388999390325,"182,268,973",0.0,,,,,8.0,0.008701528632515814,,,0.003888099277733657,,0.0
Socadona (feat. Mr. Vegas),Socadona (feat. Mr. Vegas),LUDMILLA,11/18/2021,BRWMB2100422,"3,493",23.1,0.01736253338673773,0.020711697840922375,0.015012055972604122,45.0,0.005219903542558956,"792,210","2,417,878","167,650,207",0.009150384652052902,"428,427,646",0.019813519813519816,"2,717",2,33.0,"156,530",9.0,1.2366563743810492e-07,,,0.0009256553786490294,,0.0
As It Was,As It Was - Single,Hundreds,3/24/2023,DETO32300012,"3,483",23.1,0.00011162877760191151,0.00018631720334490192,0.00029142336422984633,30.0,0.01445999873898008,"2,149,041",,,0.0011401388999390325,"7,225,289",0.0,161,,1.0,"2,451",,0.008701528632515814,,,0.003888099277733657,,0.0
Humpty Dumpty,60 Nursery Rhyme Songs,Nursery Rhymes,2/18/2014,TCABX1403338,"3,524",23.0,0.0560204277278658,0.0005775833303691961,0.00044039985101512725,1.0,0.12556570912121237,"2,525,179",,,0.0011401388999390325,"162,444,563",0.031468531468531465,,,,,,0.008701528632515814,,,0.003888099277733657,,0.0
Sial,fï¿½ï¿½,Mahalini,1/23/2023,FR10S2380774,"3,525",23.0,0.07575125578158959,0.02205487549776335,0.0161166348781168,75.0,0.005946331007385425,"500,989","449,308","131,329,737",0.00692180709012791,"45,212,529",0.008158508158508158,"5,387",,,,,0.008701528632515814,,,0.0004429045376386098,,0.0
Pelele,Pelele,Morad,12/24/2021,QMFMF2131945,"3,508",23.0,0.035796381653332446,0.10508629027204006,0.012579690727740893,64.0,0.006446763665887144,"923,515","360,974","61,225,741",0.0033318501291215116,"95,438",0.011655011655011654,"4,605",18,2.0,"26,431",5.0,4.430099409661173e-06,,,0.002870994858461954,,0.0
"Ishq Jaisa Kuch (From ""Fighter"")","Ishq Jaisa Kuch (From ""Fighter"")",Vishal-Shekhar,12/22/2023,INS182303704,"3,519",23.0,0.006117319607942691,0.0021189347398588394,0.005588339281078119,,0.005126249503159718,"568,393",,,0.0011401388999390325,"331,489,524",0.005827505827505828,799,,,,13.0,0.008701528632515814,,,0.00024289502147874082,,0.0
CAROLINA,MAï¿½ï¿½ANA SERï¿½ï¿,KAROL G,2/24/2023,USUM72222553,"3,517",23.0,0.020900878935965074,0.012862662201828957,0.013809704457874076,66.0,0.003967878305630521,"301,091","896,706","29,472,860",0.001999061301212321,"1,327,214",0.004662004662004662,310,,1.0,"238,980",8.0,0.004147502247812559,"1,591",,0.0008500347565500512,,0.0
Krippy Kush,Krippy Kush,Farruko,8/4/2017,USSD11700349,"3,500",23.0,0.061008574725773895,0.05019893595938962,0.03287086914585502,56.0,0.06179493837453601,"6,613,034","236,451","36,410,655",0.0010773922122721575,"158,479,261",0.03496503496503496,"2,716",16,21.0,"221,739",22.0,0.048600682967327676,"53,108",,0.007178927127316929,,1.0
Do It,VULTURES 1,Kanye West,2/9/2024,QZ7XS2400007,"3,503",23.0,0.013665604366686178,0.01951588015399964,0.044257497709690924,,5.945037843384018e-05,"26,740",,"7,537,500",0.0002687962941835038,,0.002331002331002331,"2,925",,,,,0.008701528632515814,,,0.0004220486967324239,,1.0
Mtg Quero Te Encontrar,Mtg Quero Te Encontrar,DJ LG PROD,2/23/2024,USLZJ2475867,"3,518",23.0,0.022417357053350004,0.010484577170044937,0.15200874892940422,79.0,0.000981017442838957,"177,114",,,0.0011401388999390325,"1,136,738",0.006993006993006992,,,29.0,"15,563,020",18.0,0.008701528632515814,,,0.00011129484734884817,,0.0
Umbrella (with 21 Savage & Young Nudy),HEROES & VILLAINS,Metro Boomin,12/2/2022,USUG12208786,"3,521",23.0,0.031524434625010984,0.09864310262182181,0.02151317212603314,64.0,0.0005130055968278888,"77,621","5,871","5,401,097",0.0001460195321529328,,0.004662004662004662,248,10,,,5.0,0.001508344313948038,597,,0.003888099277733657,,1.0
Cuaderno,Climaxxx,Dalex,5/10/2019,QM9WM1900130,"3,511",23.0,0.09696905968610298,0.0966647526808505,0.059245409756104685,63.0,0.037906503017660007,"3,018,799","106,464","10,874,942",0.0003094722062870369,"27,037,557",0.061771561771561775,"2,681",,6.0,"35,291",4.0,0.0059924944892320205,"3,632",,0.0040173518048505505,,1.0
Leja Re,Leja Re,Dhvani Bhanushali,11/24/2018,INS181802759,"3,504",23.0,0.015091047579231633,0.012606899495419138,0.006008578534426554,55.0,0.06342270837751478,"6,201,188",,"1,418",3.657726473309993e-08,"95,977,596",0.006993006993006992,225,,,,2.0,0.008701528632515814,,,0.0006223493939171611,,0.0
Pï¿½ï¿½i,Pï¿½ï¿½i naa - Si,Babasha,6/1/2024,ROGRA2400380,"3,522",23.0,0.00020572081169542897,0.00012534066406838857,0.0007415471109998862,53.0,0.0004551204565536067,"106,911",,,0.0011401388999390325,,0.0,,,1.0,"128,640",,0.008701528632515814,,,5.097942786950551e-05,,0.0
Paro - Speed Up,Paro (Speed Up),Nej,5/20/2021,FRX282231651,"3,512",23.0,0.021690166460019887,0.035286784520766744,0.0249240982467511,53.0,3.1193752523615705e-05,"8,586","3,196,641","483,475,908",0.02845724660064352,,0.002331002331002331,3,,,,,0.008701528632515814,,,0.007864208020233732,,1.0
"Burn, Burn, Burn","Burn, Burn, Burn",Zach Bryan,9/8/2022,USWB12205041,"3,501",23.0,0.06117161694802753,0.0723486638515831,0.022362951418947955,75.0,0.0014284317250946197,"136,558","12,980","2,406,657",7.214117073156867e-05,"19,844",0.01515151515151515,45,,2.0,"9,767",16.0,0.013858693511307252,"8,607","4,272,052",0.001570007138757795,,0.0
Girl,Easy Money Baby,Myke Towers,1/24/2020,QM4TW2040254,"3,523",23.0,0.08382266512835211,0.11276086525709234,0.04162138425789254,70.0,0.023694473009497983,"2,110,339","256,873","40,681,006",0.0016467756573780707,"20,323,581",0.039627039627039624,"8,648",,4.0,"47,015",8.0,0.008537952814345716,"6,427",,0.0041939849443577175,,1.0
Saving Up,Saving Up,Dom Dolla,10/6/2023,USQX92305379,"3,516",23.0,0.01589476403398605,0.03655882288178512,0.21310011698292575,,9.075256853005825e-05,"22,209","7,007","3,086,204",0.0002069379525554654,"1,223",0.03846153846153846,273,145,30.0,"606,241",22.0,0.00025622905165165975,411,"1,458,301",0.0015338460952319733,,0.0
The Way Life Goes (feat. Oh Wonder),Luv Is Rage 2,Lil Uzi Vert,8/25/2017,USAT21703429,"3,505",23.0,0.22735173071489906,0.29282289194787864,0.09510937863722921,74.0,0.019622174835226266,"2,792,426","101,201","14,078,490",0.000358738707694407,"26,594,177",0.0011655011655011655,487,17,,,1.0,0.008701528632515814,,,0.003888099277733657,,1.0
Headshot (feat. Polo G & Fivio Foreign),Headshot,Lil Tjay,3/19/2021,USSM12101091,"3,502",23.0,0.07742803430441149,0.1970219735734454,0.05875457219884534,65.0,0.001357039122916498,"381,423","24,736","13,454,627",0.0003829842419644635,"3,032,466",0.04312354312354312,"4,038",,7.0,"224,129",3.0,0.006491816022308697,"5,239",,0.0016551320914966123,,1.0
"Gali Gali (From ""Kgf Chapter 1"")","Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar,12/13/2018,INS181802942,"3,515",23.0,0.017289968783786084,0.009564847702624193,0.01451532537620832,59.0,0.06213781816289717,"4,638,798",,,0.0011401388999390325,"105,077,396",0.0,"1,310",,,,2.0,0.008701528632515814,,,0.0007661564225739509,,0.0
LLYLM,LLYLM,ROSALï¿½,1/27/2023,USSM12300114,"3,513",23.0,0.0381643647449174,0.04298676639718424,0.03246497368698943,60.0,0.0022977522192082814,"368,510","14,073","8,297,832",0.00045931751195512114,"58,633,125",0.08624708624708624,"70,787",9,36.0,"410,250",33.0,0.0005287901662719409,,,0.006111371045783294,,0.0
Levels,Levels (feat. Sunny Malton),Sidhu Moose Wala,5/25/2022,INU252204222,"3,510",23.0,0.03433099022348819,0.027495337835434484,0.009722466330801299,59.0,0.016111974152409475,"4,331,524","274,492","4,894,124",0.0002966555558774399,"826,816",0.008158508158508158,259,,,,3.0,6.829759364413174e-05,,,0.001666588244943771,,1.0
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Boaz van de Beatz remix","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) [Boaz van de Beatz remix]",Boaz van de Beatz,6/5/2015,GB28K1500038,"3,506",23.0,0.00570048987890881,0.004044777105342053,0.001805480818380601,29.0,0.10741924852984942,"9,702,237",,,0.0011401388999390325,"297,504,743",0.031468531468531465,,,,,,0.008701528632515814,,,0.003888099277733657,,0.0
If You're Happy and You Know It (Clap Your Hands),Circle Time Singalong,CoComelon,6/10/2022,UKP3G2004606,"3,514",23.0,0.00010089203876172976,0.00020156133816403026,5.8408175089191207e-05,20.0,0.02370501853280148,"889,910",,,0.0011401388999390325,"34,561",0.0034965034965034965,1,,,,,0.00028606663205254086,737,,0.003888099277733657,,0.0
La player (Bandolera),La Player (Bandolera),Zion & Lennox,2/23/2018,USWL11700273,"3,520",23.0,0.1408415341269346,0.10220006741295176,0.07273825472416189,65.0,0.04612348806244537,"1,897,331","25,591","2,655,600",0.00014220526647725434,"107,154,352",0.037296037296037296,"13,214",19,32.0,"555,813",42.0,0.030969886207273634,"9,771","386,024",0.007409688089524989,,0.0
ART,TYLA,Tyla,3/1/2024,USSM12308662,"3,507",23.0,0.01094549085544194,0.00674637655384313,0.09910018971964812,,0.0010802657582295013,"366,176",,"164,042",1.10364339488958e-05,"135,441,443",0.05128205128205128,"5,608",16,32.0,"505,601",69.0,0.0014937381040190224,832,,0.0010069494810294242,,0.0
Let's Love,Let's Love,Sia,9/11/2020,UKWLH2000001,"3,509",23.0,0.05198449929943637,0.07495202332013869,0.04246870875313344,57.0,0.004199436143222267,"647,482","851,690","20,613,081",0.0009490383113282576,"13,295,182",0.11771561771561771,"229,947",,73.0,"896,662",22.0,0.0010532171902196841,605,,0.022835653489521136,,0.0
DASH,Fe3O4: BREAK,NMIXX,1/15/2024,US5TA2300179,"3,530",22.9,0.009487173401739279,0.004859491421786578,0.03093163997222221,11.0,0.003619479596201382,"673,001",,"211,047",6.6602306960927795e-06,"564,484,545",0.006993006993006992,940,18,6.0,"193,205",15.0,5.659991751939254e-05,88,,0.00021757592142574678,,0.0
On My Mind,On My Mind,Diplo,12/13/2019,USZ4V1900134,"3,526",22.9,0.06724244852515526,0.2482964679339624,0.07824183106133487,60.0,0.00420568141223418,"853,541","175,051","126,561,681",0.003666196813408965,"11,842,376",0.08508158508158507,"27,171",113,42.0,"165,991",21.0,0.005354546509529492,"6,109",,0.005740401870397674,,0.0
Vampiro,Vampiro,Matuï¿,3/29/2022,BXW922100034,"3,527",22.9,0.05841728409612467,0.06400673452000455,0.03000514062840221,67.0,0.012716607511166954,"2,206,717","77,011","12,026,795",0.0003490375389927313,"27,177,813",0.019813519813519816,250,,29.0,"251,363",5.0,0.008701528632515814,,,0.0005664562862530044,,0.0
Another Late Night (feat. Lil Yachty),For All The Dogs,Drake,10/6/2023,USUG12306086,"3,535",22.9,0.01433031451594182,0.04095760267348249,0.016071476511590552,,0.0006818965035144156,"254,050","5,211","1,366,663",6.911797898067227e-05,"191,669,953",0.0011655011655011655,276,31,,,,0.00043521900580751667,476,,0.0006418312243622501,,1.0
Fire - Official UEFA EURO 2024 Song,Fire (Official UEFA EURO 2024 Song),MEDUZA,5/10/2024,GBUM72402016,"3,542",22.9,0.002362239266799608,0.0026524794585283313,0.07439205649123731,74.0,0.009083557963613114,,,,0.0011401388999390325,,0.04312354312354312,"7,781",,39.0,"1,549,640",93.0,0.00021703729311726985,14,"33,779",0.0004422220821115749,,0.0
Delincuente,Delincuente,Tokischa,8/19/2022,RDRAY2200003,"3,541",22.9,0.044399356618845254,0.06074279587595339,0.04612478301484932,68.0,0.005132207381972152,"753,857","358,618","88,295,849",0.0034367330282727873,"65,010",0.018648018648018648,256,,4.0,"69,817",,0.0015057814973401355,"2,615",,0.0057251467145166875,,1.0
Never Lose Me (feat. SZA & Cardi B),"Fine Ho, Stay",Flo Milli,3/15/2024,USRC12400579,"3,531",22.9,0.007077165935628911,0.005067827930981332,0.049518193925456026,,0.009083557963613114,,,,0.0011401388999390325,,0.03846153846153846,"13,668",,19.0,"446,756",57.0,0.0035611337706907753,"1,607","707,782",0.0007523662712243328,,1.0
Kernkraft 400 (A Better Day),Kernkraft 400 (A Better Day),Topic,6/17/2022,DECE72201091,"3,543",22.9,0.04015441411548547,0.07075480486660536,0.13014511631744305,65.0,0.0008646957848025842,"142,485","5,176","2,927,375",0.00022290177839481086,"1,823,310",0.04428904428904429,"124,290",,43.0,"1,531,127",20.0,0.0005218689899888027,224,,0.00846861338349339,,0.0
SORRY NOT SORRY,CALL ME IF YOU GET LOST: The Estate Sale,"Tyler, The Creator",3/31/2023,USQX92301939,"3,536",22.9,0.022959579998919198,0.06866297081086942,0.017652442449546085,63.0,0.001846208487153924,"792,334","4,786","2,486,105",8.496948333317998e-05,"795,416",0.0034965034965034965,276,,5.0,"47,877",,0.00033891285337256903,"1,072",,0.0005498726169460568,,1.0
Bad (feat. Vassy) - Radio Edit,The Edge (Mixed By G-Wizard & DJ Nino Brown),Showtek,1/1/2014,GB28K1400007,"3,538",22.9,0.14068976093762842,0.18564815520561795,0.08782774736562568,62.0,0.06739047414087362,"5,250,942","22,696","7,842,088",0.0004097642363886052,"273,766,835",0.04312354312354312,"9,467",,35.0,"265,633",7.0,0.0421241734714031,"7,967","7,573,210",0.039600064318248626,,0.0
CYBERTRUCK,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,10/13/2023,QMFME2364186,"3,540",22.9,0.02312801266246354,0.030845659910127356,0.030252804555836132,,0.000894060495670808,"227,707",,,0.0011401388999390325,,0.008158508158508158,378,,,,4.0,0.0016228463959755358,611,"1,196,116",0.0010959553308653132,,1.0
"Sher Khul Gaye (From ""Fighter"")","Sher Khul Gaye (From ""Fighter"")",Vishal-Shekhar,12/15/2023,INS182303636,"3,528",22.9,0.005202993185106278,0.002528832587217624,0.008663244005291644,,0.0053198785734784315,"726,713",,,0.0011401388999390325,"1,418,486,214",0.009324009324009324,572,,,,11.0,0.008701528632515814,,,0.00024217616832359742,,0.0
Fever,Future Nostalgia,Dua Lipa,3/27/2020,GBAHT2000834,"3,532",22.9,0.08902676704541415,0.08610734242222527,0.036117678319600124,57.0,0.010322080333450109,"1,688,852","1,500,542","51,527,633",0.003125634379244385,"67,708,098",0.11771561771561771,"80,249",,72.0,"1,529,225",17.0,0.016449449671208292,"4,290",,0.009944878431057675,,0.0
"Tiago PZK: Bzrp Music Sessions, Vol. 48","Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,12/29/2021,UYB282101025,"3,539",22.9,0.1061474048755565,0.12742233536757844,0.04533398747846587,67.0,0.002153729417448569,"250,394",2,"2,248",5.5965658956881186e-08,,0.019813519813519816,"21,338",,8.0,"55,493",9.0,1.1376555408739697e-05,94,,0.00375836903174784,,0.0
Hands up!,Hands up!,6arelyhuman,12/10/2022,QZTB32254226,"3,533",22.9,0.03376273274744064,0.05173012461233318,0.01950170938730602,5.0,0.0016275450409637393,"480,339","160,061","60,350,179",0.0016375161727610838,,0.031468531468531465,,,,,,0.00038991980454904264,"2,783","6,690,026",0.002478783117371495,,1.0
Buenas,Buenas,Quevedo,9/22/2023,BK4DA2318657,"3,529",22.9,0.02526303591836389,0.03730070410964936,0.02769032741066001,,0.0010543892451416507,"202,291","12,100","1,978,266",0.00010146437624137686,"1,117,763",0.009324009324009324,"5,991",,8.0,"327,123",7.0,4.612659952884718e-05,23,,0.0005957745756944229,,0.0
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM) - Single,MAX,2/9/2024,USWB12400075,"3,537",22.9,0.0169314045890155,0.00952419667643985,0.04061727290252186,,0.001164818393229978,"630,558",,,0.0011401388999390325,"1,025,963,249",0.022144522144522148,"1,971",22,9.0,"73,615",14.0,0.004113206555343812,"1,002",,0.0008813731143514929,,0.0
Let Her Go,All The Little Lights,Passenger,1/1/2012,GBMQN1100004,"3,534",22.9,0.5261542678072446,0.34832170544605184,0.17812188408176272,73.0,0.02594722921111533,"4,118,839","244,760","66,168,928",0.0027526049758081904,"78,846,239",0.22261072261072262,"1,578",288,103.0,"865,488",13.0,0.008701528632515814,,,0.15279996807200064,,0.0
Put Your Records On,Put Your Records On,Ritt Momney,4/24/2020,USQX92004148,"3,561",22.8,0.14026037126317195,0.1351511117208765,0.06940163959824674,65.0,0.003064688285309074,"705,508","11,463","10,517,561",0.00034277910939966666,"1,703,122",0.10955710955710955,"169,082",400,35.0,"199,939",15.0,0.05088999422905763,"22,547",,0.011141969121326043,,0.0
So Am I,So Am I,Ava Max,3/7/2019,USAT21900569,"3,558",22.8,0.1331424088030053,0.09773353591094716,0.03849614093417318,66.0,0.02256339726438943,"4,429,234","233,355","26,434,189",0.0009388445136281012,"327,698,772",0.04079254079254079,"103,692",23,18.0,"46,637",18.0,0.025738453280844956,"37,562",,0.02116402872278785,,0.0
Slide,Slide,Calvin Harris,2/24/2017,GBARL1700262,"3,555",22.8,0.24392520897452658,0.281025625390631,0.15824464782731176,69.0,0.0022784337899604268,"380,168","65,020","31,332,915",0.0013867207206307533,"402,464",0.296037296037296,"31,180",90,83.0,"635,921",30.0,0.09895501504679097,"101,066",,0.038224761741353884,,1.0
Feel Good Inc.,Demon Days,Gorillaz,5/23/2005,GBAYE0500172,"3,548",22.8,0.32871471686320336,0.6055021163940507,0.276754141336112,78.0,0.07420566524217038,"10,819,604","337,277","152,628,012",0.0059887153471673595,"519,221,456",0.019813519813519816,"126,129",172,131.0,"1,995,709",90.0,0.008701528632515814,,,0.003888099277733657,,0.0
